EDC3béta,temp,Year
427275.1,210.2,-425325.1
427718.7,209.9,-425768.7
428178.3,210.2,-426228.3
428622.6,210.0,-426672.6
429075.4,210.3,-427125.4
429517.0,211.2,-427567.0
429923.5,210.2,-427973.5
430368.7,209.9,-428418.7
430827.8,210.4,-428877.8
431268.0,209.7,-429318.0
431737.2,210.6,-429787.2
432167.7,210.3,-430217.7
432613.2,209.7,-430663.2
433086.2,209.4,-431136.2
433573.5,209.9,-431623.5
434035.8,210.1,-432085.8
434491.8,209.9,-432541.8
434955.5,210.0,-433005.5
435416.3,210.4,-433466.3
435856.8,210.2,-433906.8
436307.9,210.2,-434357.9
436759.6,210.6,-434809.6
437192.4,211.3,-435242.4
437600.3,210.6,-435650.3
438034.9,210.9,-436084.9
438457.7,210.9,-436507.7
438880.6,210.7,-436930.6
439311.9,210.9,-437361.9
439736.0,212.2,-437786.0
440110.5,212.1,-438160.5
440490.3,211.8,-438540.3
440879.1,210.8,-438929.1
441308.0,211.1,-439358.0
441725.8,211.1,-439775.8
442143.1,210.8,-440193.1
442576.1,210.5,-440626.1
443021.2,211.7,-441071.2
443418.0,211.3,-441468.0
443829.2,210.5,-441879.2
444274.3,211.2,-442324.3
444693.2,211.2,-442743.2
445109.6,211.6,-443159.6
445512.8,211.4,-443562.8
445923.3,211.0,-443973.3
446350.7,210.2,-444400.7
446813.5,209.5,-444863.5
447310.2,209.7,-445360.2
447799.2,209.3,-445849.2
448307.7,209.6,-446357.7
448803.7,209.9,-446853.7
449285.9,210.0,-447335.9
449763.0,210.1,-447813.0
450236.8,210.9,-448286.8
450677.7,211.2,-448727.7
451106.5,210.7,-449156.5
451556.1,210.9,-449606.1
451998.1,210.0,-450048.1
452479.9,209.8,-450529.9
452972.0,209.7,-451022.0
453468.0,210.0,-451518.0
453950.9,210.2,-452000.9
454429.0,209.5,-452479.0
454937.2,210.6,-452987.2
455397.5,211.7,-453447.5
455814.0,210.9,-453864.0
456261.0,211.8,-454311.0
456671.2,212.9,-454721.2
457039.8,213.2,-455089.8
457395.4,214.2,-455445.4
457722.4,213.5,-455772.4
458072.4,212.6,-456122.4
458454.6,211.9,-456504.6
458863.1,211.0,-456913.1
459306.1,211.4,-457356.1
459735.4,212.3,-457785.4
460130.4,212.9,-458180.4
460500.8,213.4,-458550.8
460855.0,213.8,-458905.0
461195.6,214.0,-459245.6
461528.8,213.3,-459578.8
461885.5,212.8,-459935.5
462262.7,212.0,-460312.7
462669.2,212.2,-460719.2
463067.4,212.8,-461117.4
463444.8,213.0,-461494.8
463815.6,213.1,-461865.6
464180.3,212.8,-462230.3
464557.8,213.3,-462607.8
464915.9,213.5,-462965.9
465267.0,213.9,-463317.0
465606.7,213.7,-463656.7
465951.9,214.1,-464001.9
466284.8,214.1,-464334.8
466618.1,214.5,-464668.1
466939.4,214.3,-464989.4
467265.8,214.4,-465315.8
467589.5,214.5,-465639.5
467911.8,214.4,-465961.8
468235.0,214.6,-466285.0
468551.7,215.1,-466601.7
468855.5,215.1,-466905.5
469158.2,215.3,-467208.2
469455.4,215.5,-467505.4
469748.2,215.3,-467798.2
470043.8,216.5,-468093.8
470310.4,215.4,-468360.4
470604.2,215.5,-468654.2
470896.1,215.7,-468946.1
471184.2,215.6,-469234.2
471473.9,215.5,-469523.9
471767.5,215.1,-469817.5
472071.6,215.0,-470121.6
472380.2,214.7,-470430.2
472698.1,214.7,-470748.1
473016.3,214.5,-471066.3
473339.9,214.5,-471389.9
473664.0,214.5,-471714.0
473989.2,214.7,-472039.2
474308.6,214.1,-472358.6
474646.5,214.5,-472696.5
474973.0,214.2,-473023.0
475309.3,214.2,-473359.3
475646.3,214.2,-473696.3
475983.6,214.4,-474033.6
476314.6,214.3,-474364.6
476651.2,214.2,-474701.2
476989.5,214.1,-475039.5
477333.8,214.4,-475383.8
477668.9,214.1,-475718.9
478014.0,214.2,-476064.0
478355.4,214.1,-476405.4
478700.2,214.3,-476750.2
479040.7,214.3,-477090.7
479379.8,213.8,-477429.8
479738.6,213.8,-477788.6
480096.8,213.8,-478146.8
480457.8,213.7,-478507.8
480822.7,213.6,-478872.7
481189.7,213.3,-479239.7
481569.2,213.9,-479619.2
481927.3,213.7,-479977.3
482295.0,213.6,-480345.0
482663.5,213.7,-480713.5
483029.7,213.9,-481079.7
483390.8,213.6,-481440.8
483760.5,214.1,-481810.5
484116.0,213.7,-482166.0
484485.3,213.1,-482535.3
484878.7,212.8,-482928.7
485283.7,212.9,-483333.7
485685.4,213.2,-483735.4
486076.3,213.4,-484126.3
486459.1,213.5,-484509.1
486839.8,213.6,-484889.8
487216.6,213.6,-485266.6
487595.2,213.2,-485645.2
487987.2,212.1,-486037.2
488423.1,212.2,-486473.1
488858.0,212.4,-486908.0
489285.2,212.3,-487335.2
489715.5,212.5,-487765.5
490137.9,212.4,-488187.9
490566.2,212.3,-488616.2
490999.4,212.2,-489049.4
491436.7,212.2,-489486.7
491877.0,212.4,-489927.0
492309.1,212.5,-490359.1
492738.8,212.5,-490788.8
493168.6,212.4,-491218.6
493604.7,212.6,-491654.7
494032.7,213.2,-492082.7
494437.4,213.1,-492487.4
494846.1,212.9,-492896.1
495262.0,213.0,-493312.0
495678.2,213.5,-493728.2
496075.1,213.9,-494125.1
496458.6,213.9,-494508.6
496841.0,213.5,-494891.0
497240.8,213.6,-495290.8
497635.8,213.6,-495685.8
498030.3,214.4,-496080.3
498397.5,213.9,-496447.5
498782.2,214.5,-496832.2
499148.4,214.4,-497198.4
499519.1,214.5,-497569.1
499886.3,214.5,-497936.3
500252.9,214.7,-498302.9
500613.0,214.5,-498663.0
500981.3,214.6,-499031.3
501347.5,214.7,-499397.5
501710.4,214.5,-499760.4
502078.4,214.9,-500128.4
502435.7,214.1,-500485.7
502821.5,214.6,-500871.5
503188.8,214.6,-501238.8
503558.3,214.6,-501608.3
503925.8,214.5,-501975.8
504301.0,213.2,-502351.0
504722.6,213.5,-502772.6
505134.3,213.5,-503184.3
505548.3,213.8,-503598.3
505951.2,213.6,-504001.2
506361.6,213.7,-504411.6
506769.3,213.2,-504819.3
507197.5,213.8,-505247.5
507603.4,213.8,-505653.4
508010.4,213.2,-506060.4
508438.4,213.3,-506488.4
508864.3,213.4,-506914.3
509288.3,213.8,-507338.3
509697.8,213.2,-507747.8
510128.1,213.6,-508178.1
510542.7,213.9,-508592.7
510946.5,214.1,-508996.5
511343.8,213.8,-509393.8
511752.3,213.8,-509802.3
512163.8,213.1,-510213.8
512602.6,212.9,-510652.6
513053.0,212.3,-511103.0
513531.2,211.6,-511581.2
514044.2,211.0,-512094.2
514586.3,211.2,-512636.3
515118.9,210.6,-513168.9
515683.0,210.9,-513733.0
516235.5,210.6,-514285.5
516800.9,211.1,-514850.9
517343.1,211.1,-515393.1
517882.8,211.7,-515932.8
518395.2,211.4,-516445.2
518924.4,211.6,-516974.4
519443.3,211.5,-517493.3
519965.0,211.6,-518015.0
520484.3,211.7,-518534.3
521002.1,210.8,-519052.1
521561.9,210.6,-519611.9
522136.2,210.8,-520186.2
522700.1,210.9,-520750.1
523259.5,210.9,-521309.5
523818.2,210.9,-521868.2
524377.0,211.0,-522427.0
524928.2,211.2,-522978.19999999995
525470.9,211.1,-523520.9
526021.5,210.9,-524071.5
526578.2,210.6,-524628.2
527152.1,210.6,-525202.1
527728.8,210.4,-525778.8
528319.4,210.3,-526369.4
528915.6,210.5,-526965.6
529498.1,211.4,-527548.1
530031.2,211.5,-528081.2
530561.5,211.3,-528611.5
531102.9,211.3,-529152.9
531643.4,211.6,-529693.4
532166.4,212.3,-530216.4
532654.4,212.8,-530704.4
533119.1,212.5,-531169.1
533601.1,211.9,-531651.1
534109.6,211.9,-532159.6
534616.9,211.2,-532666.9
535157.3,212.0,-533207.3
535662.9,211.9,-533712.9
536169.1,212.8,-534219.1
536634.6,213.1,-534684.6
537087.4,213.6,-535137.4
537519.4,213.6,-535569.4
537948.4,214.4,-535998.4
538348.8,214.8,-536398.8
538732.4,215.3,-536782.4
539100.3,215.0,-537150.3
539476.2,214.8,-537526.2
539864.1,213.7,-537914.1
540293.8,214.0,-538343.8
540711.8,213.8,-538761.8
541141.1,213.1,-539191.1
541597.1,213.4,-539647.1
542043.6,212.9,-540093.6
542512.6,212.9,-540562.6
542985.5,212.3,-541035.5
543483.8,212.2,-541533.8
543992.4,211.3,-542042.4
544542.8,211.5,-542592.8
545085.1,212.0,-543135.1
545603.4,212.7,-543653.4
546087.9,212.6,-544137.9
546576.1,212.8,-544626.1
547057.8,212.9,-545107.8
547535.0,212.9,-545585.0
548012.1,213.3,-546062.1
548475.5,213.4,-546525.5
548933.4,213.2,-546983.4
549399.2,213.8,-547449.2
549842.5,213.8,-547892.5
550284.1,214.1,-548334.1
550715.7,214.1,-548765.7
551146.8,214.4,-549196.8
551569.6,214.4,-549619.6
551990.9,214.7,-550040.9
552403.6,214.5,-550453.6
552823.1,214.9,-550873.1
553228.2,214.8,-551278.2
553637.1,215.1,-551687.1
554036.6,215.0,-552086.6
554440.2,215.5,-552490.2
554827.4,216.0,-552877.4
555196.0,215.6,-553246.0
555578.2,215.6,-553628.2
555962.6,215.4,-554012.6
556352.6,215.4,-554402.6
556745.1,215.6,-554795.1
557131.2,216.0,-555181.2
557501.6,215.8,-555551.6
557878.6,215.8,-555928.6
558256.6,215.7,-556306.6
558636.2,215.8,-556686.2
559013.1,215.6,-557063.1
559397.4,216.0,-557447.4
559768.2,215.8,-557818.2
560146.9,216.2,-558196.9
560510.2,216.4,-558560.2
560866.7,215.9,-558916.7
561238.6,215.7,-559288.6
561619.2,216.2,-559669.2
561982.6,216.1,-560032.6
562349.1,216.2,-560399.1
562709.9,216.0,-560759.9
563077.5,216.1,-561127.5
563442.6,215.8,-561492.6
563816.3,216.1,-561866.3
564180.1,216.5,-562230.1
564529.9,216.1,-562579.9
564892.3,216.2,-562942.3
565253.1,216.0,-563303.1
565620.8,216.1,-563670.8
565983.1,216.1,-564033.1
566345.4,216.0,-564395.4
566711.8,216.1,-564761.8
567073.8,216.2,-565123.8
567433.7,216.1,-565483.7
567796.2,216.2,-565846.2
568157.3,216.2,-566207.3
568516.8,216.2,-566566.8
568878.4,215.9,-566928.4
569249.4,216.1,-567299.4
569615.2,215.8,-567665.2
569990.9,215.8,-568040.9
570369.7,216.2,-568419.7
570734.1,216.1,-568784.1
571102.1,216.3,-569152.1
571464.5,215.5,-569514.5
571855.1,216.0,-569905.1
572227.8,216.3,-570277.8
572590.4,216.4,-570640.4
572951.8,215.9,-571001.8
573328.4,216.4,-571378.4
573689.3,216.3,-571739.3
574053.9,216.5,-572103.9
574411.9,216.5,-572461.9
574770.0,216.3,-572820.0
575133.4,216.7,-573183.4
575484.6,216.5,-573534.6
575841.6,216.2,-573891.6
576209.2,216.0,-574259.2
576585.3,215.9,-574635.3
576966.4,215.9,-575016.4
577344.9,215.8,-575394.9
577730.5,215.8,-575780.5
578114.4,215.9,-576164.4
578494.9,215.9,-576544.9
578876.7,215.5,-576926.7
579275.0,216.2,-577325.0
579645.5,216.3,-577695.5
580013.4,216.1,-578063.4
580389.4,216.5,-578439.4
580753.2,217.0,-578803.2
581102.1,216.8,-579152.1
581455.4,216.8,-579505.4
581809.1,216.9,-579859.1
582160.9,216.8,-580210.9
582515.4,216.9,-580565.4
582866.8,216.6,-580916.8
583231.1,216.1,-581281.1
583614.2,215.1,-581664.2
584037.4,215.3,-582087.4
584452.9,214.7,-582502.9
584894.1,214.1,-582944.1
585363.9,214.0,-583413.9
585840.4,213.4,-583890.4
586344.7,212.5,-584394.7
586892.0,212.1,-584942.0
587464.7,211.5,-585514.7
588073.1,211.3,-586123.1
588693.5,212.3,-586743.5
589260.4,212.4,-587310.4
589820.4,212.0,-587870.4
590400.4,212.7,-588450.4
590951.9,211.4,-589001.9
591573.4,211.6,-589623.4
592185.2,212.0,-590235.2
592776.2,212.9,-590826.2
593317.5,213.5,-591367.5
593832.2,213.8,-591882.2
594331.2,214.6,-592381.2
594794.5,214.6,-592844.5
595259.6,213.2,-593309.6
595790.6,212.4,-593840.6
596366.4,212.6,-594416.4
596932.3,213.3,-594982.3
597465.9,213.3,-595515.9
597999.7,213.9,-596049.7
598504.1,213.7,-596554.1
599017.2,214.3,-597067.2
599503.7,213.9,-597553.7
600011.2,213.0,-598061.2
600564.4,212.3,-598614.4
601161.4,211.3,-599211.4
601818.6,212.0,-599868.6
602432.1,212.7,-600482.1
603008.1,212.8,-601058.1
603580.1,212.8,-601630.1
604147.6,213.9,-602197.6
604661.8,213.5,-602711.8
605194.4,213.3,-603244.4
605740.6,213.5,-603790.6
606275.5,213.5,-604325.5
606813.1,213.8,-604863.1
607337.1,214.2,-605387.1
607842.4,214.2,-605892.4
608346.3,214.3,-606396.3
608843.1,215.2,-606893.1
609299.1,215.5,-607349.1
609744.0,215.6,-607794.0
610184.4,215.9,-608234.4
610613.9,216.2,-608663.9
611028.4,216.5,-609078.4
611431.6,216.7,-609481.6
611827.1,216.2,-609877.1
612243.8,216.4,-610293.8
612654.8,216.3,-610704.8
613066.2,216.9,-611116.2
613455.2,216.7,-611505.2
613853.9,216.7,-611903.9
614252.3,216.5,-612302.3
614659.4,216.8,-612709.4
615054.2,216.5,-613104.2
615459.4,216.4,-613509.4
615871.2,215.9,-613921.2
616302.1,215.6,-614352.1
616745.4,216.1,-614795.4
617168.5,215.7,-615218.5
617606.0,216.3,-615656.0
618022.2,216.0,-616072.2
618448.1,216.1,-616498.1
618872.5,216.0,-616922.5
619303.1,215.6,-617353.1
619748.7,215.3,-617798.7
620206.8,215.5,-618256.8
620655.1,215.5,-618705.1
621103.4,216.1,-619153.4
621531.1,215.1,-619581.1
622000.2,213.9,-620050.2
622525.8,212.8,-620575.8
623113.0,211.2,-621163.0
623798.6,209.9,-621848.6
624580.4,209.6,-622630.4
625382.0,209.5,-623432.0
626193.9,210.2,-624243.9
626955.2,209.5,-625005.2
627765.2,209.5,-625815.2
628577.9,210.0,-626627.9
629351.1,209.7,-627401.1
630147.3,209.5,-628197.3
630958.1,209.5,-629008.1
631770.8,210.3,-629820.8
632524.4,211.2,-630574.4
633217.7,211.0,-631267.7
633921.5,210.9,-631971.5
634635.2,210.9,-632685.2
635352.1,211.3,-633402.1
636044.1,211.5,-634094.1
636722.0,210.9,-634772.0
637441.4,211.1,-635491.4
638149.0,210.7,-636199.0
638886.8,210.6,-636936.8
639629.6,211.1,-637679.6
640339.1,211.7,-638389.1
641009.2,211.9,-639059.2
641667.1,211.6,-639717.1
642343.6,210.9,-640393.6
643069.6,210.4,-641119.6
643828.7,210.4,-641878.7
644591.4,209.8,-642641.4
645400.1,210.1,-643450.1
646182.4,211.0,-644232.4
646902.1,210.6,-644952.1
647648.6,210.0,-645698.6
648439.1,209.5,-646489.1
649270.6,209.4,-647320.6
650111.0,209.4,-648161.0
650945.4,209.5,-648995.4
651775.8,210.1,-649825.8
652557.6,210.9,-650607.6
653281.6,211.7,-651331.6
653945.6,211.3,-651995.6
654636.9,211.5,-652686.9
655317.8,210.7,-653367.8
656053.2,210.6,-654103.2
656794.2,210.4,-654844.2
657549.8,210.7,-655599.8
658288.5,210.9,-656338.5
659015.4,211.0,-657065.4
659732.6,211.7,-657782.6
660406.7,211.7,-658456.7
661078.2,212.6,-659128.2
661691.4,212.5,-659741.4
662312.1,211.9,-660362.1
662970.2,211.1,-661020.2
663683.4,211.5,-661733.4
664369.8,212.3,-662419.8
665007.9,213.5,-663057.9
665577.2,212.9,-663627.2
666181.3,212.3,-664231.3
666826.1,211.8,-664876.1
667504.8,211.2,-665554.8
668222.7,210.9,-666272.7
668965.3,211.2,-667015.3
669684.1,211.6,-667734.1
670375.8,212.5,-668425.8
671010.9,212.9,-669060.9
671626.7,212.7,-669676.7
672252.8,212.6,-670302.8
672886.9,212.8,-670936.9
673508.8,213.2,-671558.8
674109.0,213.2,-672159.0
674705.6,213.5,-672755.6
675288.2,213.6,-673338.2
675869.5,213.5,-673919.5
676454.2,213.9,-674504.2
677022.9,213.9,-675072.9
677587.5,213.8,-675637.5
678157.6,214.3,-676207.6
678706.2,214.3,-676756.2
679253.9,214.3,-677303.9
679802.6,214.3,-677852.6
680352.8,214.1,-678402.8
680915.7,214.5,-678965.7
681462.5,214.6,-679512.5
682000.6,214.7,-680050.6
682535.8,214.6,-680585.8
683079.8,215.2,-681129.8
683594.1,215.3,-681644.1
684101.6,215.1,-682151.6
684621.1,215.0,-682671.1
685145.4,215.6,-683195.4
685644.8,215.3,-683694.8
686155.3,215.7,-684205.3
686649.6,216.3,-684699.6
687114.8,216.0,-685164.8
687595.1,215.6,-685645.1
688093.3,216.0,-686143.3
688572.1,215.8,-686622.1
689062.2,215.8,-687112.2
689551.9,216.0,-687601.9
690032.0,215.9,-688082.0
690515.4,215.9,-688565.4
690996.3,216.1,-689046.3
691469.6,216.2,-689519.6
691937.0,215.9,-689987.0
692414.2,215.8,-690464.2
692894.3,216.0,-690944.3
693365.3,215.9,-691415.3
693839.4,215.8,-691889.4
694317.1,215.9,-692367.1
694792.0,215.8,-692842.0
695269.4,215.5,-693319.4
695761.8,215.2,-693811.8
696267.5,215.3,-694317.5
696770.4,215.0,-694820.4
697285.6,215.3,-695335.6
697786.1,215.5,-695836.1
698280.3,215.6,-696330.3
698767.7,216.0,-696817.7
699237.8,215.8,-697287.8
699719.5,215.4,-697769.5
700219.0,215.3,-698269.0
700722.9,215.5,-698772.9
701220.8,215.4,-699270.8
701723.2,215.1,-699773.2
702241.4,214.8,-700291.4
702773.1,214.7,-700823.1
703312.6,214.7,-701362.6
703852.8,214.5,-701902.8
704405.8,214.2,-702455.8
704973.4,214.3,-703023.4
705538.7,214.3,-703588.7
706101.8,214.4,-704151.8
706659.1,214.5,-704709.1
707213.8,214.0,-705263.8
707796.8,214.1,-705846.8
708373.6,213.9,-706423.6
708960.2,214.0,-707010.2
709543.8,213.9,-707593.8
710130.1,213.8,-708180.1
710723.2,213.4,-708773.2
711340.7,214.2,-709390.7
711915.1,214.1,-709965.1
712495.1,213.9,-710545.1
713087.1,212.9,-711137.1
713735.3,213.1,-711785.3
714373.6,212.9,-712423.6
715025.3,211.7,-713075.3
715756.0,212.9,-713806.0
716410.1,211.3,-714460.1
717172.3,211.1,-715222.3
717953.6,210.3,-716003.6
718791.0,212.6,-716841.0
719466.6,212.5,-717516.6
720147.4,211.4,-718197.4
720904.2,212.4,-718954.2
721590.3,213.1,-719640.3
722234.1,212.0,-720284.1
722946.6,212.2,-720996.6
723651.1,212.1,-721701.1
724362.2,212.3,-722412.2
725060.0,212.4,-723110.0
725748.9,212.8,-723798.9
726410.6,212.8,-724460.6
727076.2,211.9,-725126.2
727804.0,212.0,-725854.0
728524.8,213.2,-726574.8
729163.5,213.8,-727213.5
729769.4,213.8,-727819.4
730376.1,214.2,-728426.1
730962.5,213.4,-729012.5
731589.6,213.7,-729639.6
732201.8,214.0,-730251.8
732800.9,213.1,-730850.9
733450.4,214.4,-731500.4
734027.6,213.6,-732077.6
734650.8,213.0,-732700.8
735307.6,213.5,-733357.6
735935.8,212.9,-733985.8
736603.1,212.5,-734653.1
737299.4,211.2,-735349.4
738083.7,210.7,-736133.7
738913.9,210.1,-736963.9
739788.8,210.0,-737838.8
740672.8,209.9,-738722.8
741564.7,210.0,-739614.7
742455.4,209.8,-740505.4
743359.9,209.4,-741409.9
744298.2,209.5,-742348.2
745227.4,209.7,-743277.4
746137.8,210.0,-744187.8
747022.4,209.9,-745072.4
747919.1,209.8,-745969.1
748821.2,210.2,-746871.2
749695.2,209.9,-747745.2
750591.2,209.8,-748641.2
751492.5,210.0,-749542.5
752383.6,210.0,-750433.6
753271.9,210.1,-751321.9
754148.2,210.0,-752198.2
755039.3,209.9,-753089.3
755937.5,209.9,-753987.5
756837.2,210.0,-754887.2
757723.9,210.0,-755773.9
758608.2,210.1,-756658.2
759484.1,210.3,-757534.1
760349.0,210.6,-758399.0
761191.4,210.8,-759241.4
762014.5,211.1,-760064.5
762813.4,212.0,-760863.4
763542.4,212.9,-761592.4
764213.3,213.4,-762263.3
764851.2,212.9,-762901.2
765520.0,212.6,-763570.0
766215.2,212.3,-764265.2
766927.0,212.1,-764977.0
767658.0,211.2,-765708.0
768453.0,211.0,-766503.0
769265.5,211.2,-767315.5
770063.6,211.6,-768113.6
770827.0,212.4,-768877.0
771531.9,213.0,-769581.9
772200.1,213.3,-770250.1
772851.0,213.5,-770901.0
773489.3,213.1,-771539.3
774152.1,212.7,-772202.1
774841.4,211.9,-772891.4
775584.8,211.6,-773634.8
776349.4,212.0,-774399.4
777088.8,212.6,-775138.8
777785.6,213.3,-775835.6
778434.8,214.0,-776484.8
779044.7,214.3,-777094.7
779634.2,213.8,-777684.2
780253.6,213.5,-778303.6
780893.6,213.2,-778943.6
781550.8,213.4,-779600.8
782193.2,213.9,-780243.2
782809.1,214.2,-780859.1
783404.2,214.8,-781454.2
783970.2,215.0,-782020.2
784521.7,215.0,-782571.7
785073.8,215.0,-783123.8
785625.0,215.4,-783675.0
786158.7,215.5,-784208.7
786684.0,215.6,-784734.0
787207.4,215.5,-785257.4
787732.1,215.3,-785782.1
788266.9,215.5,-786316.9
788795.9,215.9,-786845.9
789303.2,215.7,-787353.2
789819.2,216.0,-787869.2
790320.5,216.1,-788370.5
790817.8,216.7,-788867.8
791288.1,216.8,-789338.1
791752.5,216.9,-789802.5
792214.4,217.4,-790264.4
792652.8,217.0,-790702.8
793109.2,216.3,-791159.2
793599.1,215.7,-791649.1
794117.0,215.5,-792167.0
794644.6,215.1,-792694.6
795195.6,214.5,-793245.6
795777.1,214.0,-793827.1
796391.3,213.2,-794441.3
797050.9,212.7,-795100.9
797744.7,212.5,-795794.7
798456.8,211.9,-796506.8
799211.9,211.1,-797261.9
800028.2,210.2,-798078.2
800918.2,209.9,-798968.2
801833.2,209.6,-799883.2
802779.6,209.6,-800829.6
803718.9,209.6,-801768.9
804662.5,210.0,-802712.5
805574.1,209.6,-803624.1
806515.2,209.7,-804565.2
807447.6,209.3,-805497.6
808416.7,209.7,-806466.7
809348.4,210.7,-807398.4
810202.4,210.3,-808252.4
811085.2,210.5,-809135.2
811949.6,210.9,-809999.6
812783.5,211.0,-810833.5
813607.6,211.1,-811657.6
814422.8,211.2,-812472.8
815229.1,211.2,-813279.1
816037.8,210.9,-814087.8
816871.6,211.0,-814921.6
817693.6,211.2,-815743.6
818505.5,211.3,-816555.5
819303.1,211.4,-817353.1
820093.9,211.4,-818143.9
