Temperature Anomoly,Year
-8.75,-162742.16
-8.54,-162863.84
-8.25,-162983.53
-9.19,-163100.91
-8.92,-163226.9
-8.64,-163347.25
-7.77,-163467.21
-8.19,-163579.99
-8.73,-163696.16
-8.39,-163817.76
-8.19,-163936.54
-8.0,-164052.68
-9.08,-164168.58
-8.54,-164294.85
-8.15,-164408.39
-7.63,-164523.6
-8.6,-164635.04
-8.34,-164755.86
-8.88,-164874.45
-7.38,-164991.45
-7.61,-165100.09
-7.54,-165210.56
-7.56,-165320.75
-7.34,-165430.35
-6.98,-165531.76
-7.95,-165636.25
-7.41,-165750.3
-7.16,-165859.47
-6.32,-165965.27
-6.79,-166065.21
-6.06,-166166.65
-5.83,-166263.28
-6.76,-166358.97
-7.09,-166463.05
-6.46,-166565.76
-6.68,-166666.22
-8.14,-166769.12
-7.89,-166880.35
-6.46,-166987.37
-6.58,-167087.52
-6.49,-167188.66
-6.79,-167289.08
-7.53,-167392.63
-7.63,-167503.34
-7.54,-167615.09
-6.64,-167725.45
-6.59,-167828.28
-8.03,-167930.75
-7.65,-168046.22
-7.91,-168159.4
-8.13,-168275.84
-8.31,-168393.25
-8.12,-168506.88
-8.27,-168619.22
-8.12,-168732.07
-8.18,-168849.11
-8.44,-168965.5
-8.56,-169085.62
-8.13,-169206.54
-8.28,-169325.38
-7.4,-169444.94
-6.97,-169555.34
-6.55,-169659.92
-6.03,-169761.65
-6.64,-169860.25
-5.92,-169961.82
-5.84,-170058.9
-6.68,-170155.57
-6.1,-170258.27
-7.1,-170358.25
-6.76,-170464.67
-7.45,-170570.35
-6.71,-170681.56
-7.46,-170798.74
-7.64,-170911.26
-8.46,-171025.64
-7.4,-171147.28
-8.14,-171260.29
-7.61,-171378.58
-8.17,-171493.04
-8.18,-171614.64
-8.7,-171735.23
-8.32,-171861.07
-8.07,-171983.42
-7.99,-172102.7
-8.12,-172221.28
-7.81,-172341.02
-8.38,-172460.3
-7.56,-172578.41
-7.98,-172692.74
-7.37,-172810.52
-7.87,-172923.75
-8.41,-173040.85
-7.46,-173163.36
-7.62,-173277.74
-7.95,-173392.69
-8.15,-173511.49
-8.89,-173632.48
-8.87,-173762.01
-9.23,-173891.95
-8.6,-174025.71
-8.53,-174153.0
-8.68,-174279.25
-8.87,-174407.3
-8.28,-174537.41
-8.28,-174660.21
-8.11,-174777.95
-6.94,-174898.35
-6.79,-175008.0
-5.61,-175114.61
-6.33,-175215.03
-6.84,-175318.14
-6.76,-175425.16
-6.61,-175528.13
-7.93,-175634.24
-5.84,-175750.73
-5.71,-175851.12
-5.4,-175948.52
-5.99,-176043.81
-5.85,-176145.48
-6.32,-176244.86
-6.54,-176348.39
-6.69,-176454.2
-5.93,-176560.56
-7.0,-176662.71
-6.92,-176772.15
-7.05,-176882.31
-7.46,-176993.87
-8.03,-177110.36
-8.68,-177232.42
-8.16,-177357.78
-8.83,-177482.47
-8.58,-177612.13
-8.2,-177744.34
-7.13,-177868.61
-8.95,-177983.56
-8.39,-178112.66
-7.47,-178240.69
-8.26,-178359.0
-8.6,-178484.81
-8.68,-178615.71
-9.02,-178747.67
-8.1,-178879.29
-8.49,-179006.06
-8.29,-179135.85
-9.0,-179264.64
-8.79,-179400.54
-8.32,-179534.37
-9.08,-179652.64
-9.06,-179779.28
-8.55,-179918.11
-9.24,-180050.8
-8.89,-180182.54
-8.02,-180319.3
-8.51,-180457.78
-8.41,-180583.53
-8.84,-180712.72
-8.74,-180848.21
-8.84,-180979.21
-8.77,-181112.43
-9.23,-181245.26
-8.32,-181381.57
-9.26,-181511.43
-9.2,-181647.68
-8.84,-181789.84
-8.31,-181927.17
-8.55,-182059.06
-8.35,-182193.08
-9.04,-182325.78
-8.82,-182465.96
-8.43,-182604.18
-9.15,-182738.18
-8.66,-182881.1
-8.35,-183017.92
-7.87,-183151.01
-7.51,-183278.55
-8.5,-183402.96
-8.41,-183537.49
-8.22,-183671.86
-8.34,-183804.59
-7.89,-183938.45
-7.84,-184067.04
-7.77,-184195.2
-7.65,-184322.59
-7.69,-184448.05
-7.33,-184562.46
-6.47,-184683.77
-7.03,-184797.92
-6.75,-184916.91
-6.63,-185033.86
-6.63,-185149.43
-5.54,-185263.8
-5.62,-185369.62
-5.83,-185475.08
-5.09,-185582.08
-5.02,-185682.92
-4.38,-185782.5
-3.89,-185876.4
-4.32,-185966.37
-4.03,-186059.06
-5.69,-186151.98
-5.69,-186257.41
-5.64,-186364.39
-5.57,-186471.57
-6.58,-186578.47
-6.12,-186694.2
-6.2,-186806.6
-6.62,-186921.96
-5.45,-187039.36
-6.11,-187145.21
-6.11,-187257.23
-6.73,-187370.41
-6.73,-187489.25
-6.27,-187608.41
-6.51,-187723.87
-6.66,-187841.18
-7.43,-187961.43
-6.31,-188089.01
-6.71,-188205.29
-7.02,-188325.63
-7.99,-188450.39
-8.01,-188585.98
-7.08,-188721.9
-8.06,-188849.2
-6.97,-188986.15
-7.18,-189111.4
-7.27,-189238.48
-6.74,-189366.5
-6.91,-189489.6
-6.28,-189613.54
-6.93,-189732.22
-5.48,-189855.57
-5.74,-189966.53
-4.75,-190075.56
-4.94,-190176.87
-4.67,-190280.54
-4.77,-190382.48
-6.51,-190485.47
-5.96,-190605.87
-6.64,-190722.45
-6.17,-190844.68
-6.02,-190962.71
-5.43,-191078.83
-6.58,-191189.7
-7.47,-191313.63
-6.6,-191446.15
-6.75,-191570.51
-6.81,-191695.85
-6.99,-191819.64
-6.22,-191947.45
-7.26,-192069.1
-5.95,-192199.4
-6.79,-192318.64
-6.2,-192444.53
-6.21,-192565.2
-5.98,-192685.71
-5.67,-192803.67
-6.57,-192919.91
-5.34,-193043.69
-4.88,-193155.27
-5.35,-193263.3
-5.06,-193374.42
-5.05,-193483.88
-5.35,-193595.48
-4.47,-193691.75
-5.15,-193792.78
-4.91,-193902.63
-4.93,-194010.94
-3.8,-194117.99
-4.96,-194218.07
-4.56,-194324.9
-4.9,-194427.64
-4.39,-194532.82
-4.81,-194629.29
-4.59,-194736.04
-4.2,-194841.59
-3.96,-194943.44
-3.87,-195043.14
-3.68,-195141.97
-3.2,-195239.19
-3.43,-195332.3
-3.57,-195427.34
-3.57,-195523.61
-3.0,-195618.64
-2.76,-195706.14
-3.1,-195795.34
-2.92,-195887.64
-2.86,-195978.56
-2.67,-196068.89
-2.16,-196157.5
-2.6,-196243.02
-3.61,-196331.72
-2.58,-196426.03
-2.74,-196515.41
-1.71,-196604.01
-1.81,-196686.5
-2.29,-196765.02
-2.86,-196850.28
-2.51,-196940.81
-2.19,-197028.77
-2.25,-197114.66
-2.38,-197200.84
-2.04,-197287.93
-2.46,-197372.99
-2.17,-197460.42
-2.28,-197546.55
-2.64,-197633.29
-2.68,-197722.9
-1.37,-197811.5
-1.73,-197892.91
-1.93,-197975.53
-2.29,-198059.94
-1.65,-198146.31
-2.55,-198229.37
-2.63,-198318.32
-2.43,-198408.35
-2.47,-198497.88
-2.41,-198586.85
-1.73,-198674.18
-2.21,-198758.42
-2.13,-198844.88
-2.26,-198931.4
-2.29,-199018.91
-1.42,-199105.81
-3.17,-199187.77
-2.51,-199283.02
-2.1,-199373.51
-1.78,-199458.79
-1.68,-199542.84
-2.5,-199626.81
-2.94,-199716.59
-2.94,-199809.97
-3.22,-199904.21
-2.92,-200000.24
-3.88,-200094.91
-3.7,-200197.22
-3.69,-200298.57
-3.24,-200399.5
-3.69,-200497.3
-4.33,-200598.88
-4.14,-200706.05
-3.58,-200811.63
-4.67,-200914.19
-4.93,-201024.79
-4.71,-201139.07
-4.22,-201250.94
-5.14,-201359.94
-4.11,-201476.42
-4.74,-201584.14
-4.82,-201697.03
-4.48,-201810.59
-4.21,-201921.22
-4.92,-202029.96
-4.78,-202147.05
-4.09,-202260.51
-4.34,-202368.55
-4.02,-202477.84
-3.34,-202587.4
-3.93,-202687.44
-4.54,-202793.29
-3.97,-202904.46
-3.31,-203010.51
-3.43,-203111.47
-3.35,-203213.67
-3.4,-203314.41
-3.4,-203415.24
-2.67,-203515.31
-3.89,-203611.83
-3.0,-203715.2
-3.02,-203813.59
-3.41,-203911.57
-3.53,-204012.55
-3.29,-204114.71
-3.24,-204215.81
-3.01,-204315.64
-2.6,-204413.72
-2.22,-204508.14
-3.06,-204601.56
-3.23,-204699.43
-2.75,-204798.79
-3.77,-204895.18
-2.98,-204999.26
-2.89,-205097.5
-2.94,-205194.5
-3.08,-205291.94
-3.27,-205390.62
-2.76,-205491.1
-2.98,-205587.09
-2.46,-205684.47
-2.39,-205773.51
-2.29,-205865.47
-2.87,-205958.01
-2.35,-206053.91
-2.41,-206147.37
-2.19,-206240.27
-2.62,-206331.48
-2.61,-206426.01
-2.74,-206520.86
-1.95,-206615.7
-1.69,-206705.37
-2.24,-206792.7
-2.38,-206884.05
-1.64,-206976.02
-1.67,-207063.15
-2.32,-207150.38
-1.8,-207241.96
-2.53,-207330.33
-2.19,-207423.59
-1.4,-207514.08
-2.39,-207600.36
-1.46,-207692.22
-2.24,-207778.06
-1.35,-207867.94
-1.77,-207953.5
-1.49,-208040.59
-1.84,-208125.56
-0.24,-208207.3
-1.39,-208284.38
-1.55,-208368.62
-1.27,-208453.83
-1.29,-208537.55
-2.21,-208621.5
-1.8,-208707.64
-2.43,-208795.52
-2.01,-208888.26
-1.12,-208976.96
-1.11,-209059.92
-1.76,-209142.26
-2.33,-209229.75
-1.07,-209320.07
-1.39,-209403.56
-2.06,-209487.58
-2.05,-209577.34
-2.48,-209666.18
-2.01,-209750.88
-2.34,-209835.85
-2.03,-209927.57
-1.74,-210016.95
-2.01,-210104.57
-1.5,-210193.33
-2.75,-210279.4
-2.14,-210373.59
-2.62,-210465.06
-2.59,-210558.98
-2.27,-210652.59
-1.81,-210741.51
-1.99,-210829.11
-2.0,-210917.77
-2.3,-211007.1
-1.89,-211098.09
-1.58,-211186.43
-2.38,-211272.87
-1.96,-211363.82
-1.93,-211452.92
-2.75,-211541.44
-2.7,-211633.31
-3.02,-211728.46
-1.98,-211825.21
-1.41,-211914.29
-1.76,-211999.33
-2.67,-212086.09
-2.5,-212176.86
-1.86,-212269.1
-2.59,-212358.39
-2.09,-212451.17
-1.81,-212541.25
-1.98,-212629.87
-1.92,-212717.48
-1.83,-212805.5
-1.39,-212892.78
-2.25,-212974.22
-1.0,-213061.3
-1.39,-213143.09
-1.17,-213226.32
-1.77,-213308.47
-1.64,-213391.56
-1.7,-213477.75
-1.46,-213563.82
-2.25,-213648.84
-2.01,-213736.51
-2.51,-213825.5
-2.22,-213915.62
-2.39,-214006.43
-2.5,-214098.53
-2.9,-214191.7
-3.19,-214288.39
-2.82,-214387.82
-2.89,-214483.94
-2.78,-214580.57
-2.95,-214676.57
-3.72,-214774.55
-3.72,-214878.31
-4.04,-214980.47
-4.11,-215088.2
-4.0,-215197.06
-4.45,-215305.48
-4.0,-215417.12
-3.5,-215525.13
-4.87,-215629.58
-4.77,-215745.95
-4.66,-215862.26
-4.23,-215977.29
-5.39,-216088.5
-5.88,-216212.74
-5.0,-216341.67
-5.25,-216461.63
-5.45,-216583.93
-5.16,-216709.82
-5.23,-216831.98
-4.8,-216954.05
-4.96,-217072.22
-5.88,-217190.01
-5.51,-217319.81
-5.08,-217443.56
-5.29,-217565.07
-6.11,-217687.42
-5.98,-217821.27
-6.08,-217954.18
-5.69,-218089.88
-6.34,-218219.75
-6.34,-218356.44
-6.89,-218494.28
-6.52,-218639.13
-6.92,-218779.55
-6.74,-218924.86
-6.96,-219068.74
-7.47,-219215.77
-7.03,-219368.89
-8.77,-219519.22
-8.16,-219688.7
-7.38,-219859.46
-7.01,-220012.84
-7.57,-220163.18
-8.08,-220325.61
-8.2,-220491.0
-8.16,-220659.3
-8.07,-220826.86
-8.72,-220996.98
